regime,x,y
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9786895710536717,0.5561316514503164
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9779871375098089,0.5414457634704234
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9772814366366643,0.5266879176084108
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9765736889549627,0.5118835863601789
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.975865129109218,0.49705856284736083
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9751569973315031,0.4822387828234607
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9744505308245539,0.46745014461516765
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9737469551903105,0.45271832963139247
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9730474760288517,0.4380686260578093
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9723532708284006,0.4235257582750872
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9716654812599187,0.4091137243975951
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.970985205979919,0.39485564413142216
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9703134940329992,0.3807736189033078
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9696513389315742,0.3668886059244792
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9689996734748748,0.3532203075354056
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9683593653530312,0.33978707683993026
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9677312135654682,0.3266058402909952
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9671159456663947,0.3136920375459438
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9665142158344183,0.3010595785770155
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9659266037485349,0.2887208177110659
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9653536142394459,0.27668654398912834
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.964795677673464,0.264965986987119
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9642531510164734,0.25356683702799754
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9637263195175573,0.24249527854555789
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9632153989460783,0.23175603523167537
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9627205383121142,0.22135242551174816
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9622418229981502,0.21128642684540105
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9617792782296501,0.20155874733837173
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9613328728133839,0.1921689031731733
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9609025230749861,0.18311530041632534
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9604880969309083,0.17439531983400924
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9600894180345284,0.1660054034412283
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9597062699413957,0.15794114161718453
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9593384002442904,0.15019735973719203
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9589855246346893,0.1427682033948779
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9586473314142144,0.13564722138918447
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.958323483038624,0.1288274459507777
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9580136231844967,0.12230146927058719
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9577173778957944,0.11606151640557048
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9574343594131453,0.1100995138363821
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9571641692075937,0.10440715360072014
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9569064007937889,0.09897595282930467
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9566606423199246,0.09379730861709652
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.95642647893494,0.08886254823115367
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9562034949362801,0.08416297471541563
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9559912757037521,0.07968990800211477
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9557894094269496,0.07543472167997674
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.955597489201439,0.07138887558729146
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9554151120797709,0.0675439445238068
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9552418837145845,0.06389164308546952
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9550774170135907,0.06042384715801914
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9549213335799549,0.057132612084819415
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9547732644175001,0.054010187847448425
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9546328505057614,0.05104903148759498
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9544997432562994,0.048241817009962024
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.954373604861352,0.04558144299882184
"Weak adjustment: deep h, faster relaxation, weaker ventilation",0.9542541085454362,0.04306103817185326
